Hoyo de Monterrey Epicure Especial                                      ,10     ,13.50  ,135.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Epicure Especial                                      ,25     ,13.50  ,337.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Epicure Especial                                      ,50     ,13.50  ,675.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo du Député                                        ,25     ,7.10   ,177.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo du Maire                                         ,25     ,6.10   ,152.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo du Prince                                        ,25     ,7.70   ,192.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo Epicure No. 1                                    ,3      ,11.90  ,35.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo Epicure No.1 A.T.                                ,3      ,13.50  ,40.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo Epicure No.1                                     ,25     ,11.90  ,297.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo Epicure No.2                                     ,3      ,11.50  ,34.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo Epicure No.2 A.T.                                ,3      ,13.50  ,40.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Hoyo Epicure No.2                                     ,25     ,11.70  ,292.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Le Hoyo de San Juan A.T.                              ,3      ,17.60  ,52.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Le Hoyo de San Juan                                   ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Petit Robusto                                         ,3      ,9.60   ,28.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Petit Robusto                                         ,25     ,9.60   ,240.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Regalos Ed.Lim.2007                                   ,25     ,13.20  ,330.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Short Hoyo Piramides Ed. Lim. 2011                    ,10     ,17.50  ,175.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Fonseca KDT Cadetes                                                     ,25     ,3.60   ,90.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Fonseca Nr. 4 Ed. Reg. Benelux                                          ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,cuban-cigars              ,
 Montecristo Churchills Añejados                                        ,25     ,21.60  ,540.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Double Edmundo                                              ,3      ,13.90  ,41.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Double Edmundo                                              ,10     ,13.90  ,139.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Double Edmundo                                              ,25     ,13.90  ,347.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Eagle A.T.                                                  ,3      ,17.70  ,53.10€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Eagle                                                       ,20     ,15.60  ,312.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Edmundo                                                     ,3      ,13.30  ,39.90€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Edmundo A.T.                                                ,3      ,15.60  ,46.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Edmundo                                                     ,25     ,13.30  ,332.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Especial                                                    ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Especial No.2                                               ,25     ,12.30  ,307.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Joyitas                                                     ,25     ,6.60   ,165.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Junior A.T.                                                 ,3      ,8.50   ,25.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Junior                                                      ,20     ,7.10   ,142.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Master A.T.                                                 ,3      ,14.20  ,42.60€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Master                                                      ,20     ,12.50  ,250.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Media Corona                                                ,25     ,6.60   ,165.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.1                                                        ,25     ,12.90  ,322.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.2                                                        ,3      ,14.60  ,43.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.2                                                        ,25     ,14.60  ,365.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.3                                                        ,3      ,11.90  ,35.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.3                                                        ,25     ,11.90  ,297.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.4                                                        ,3      ,8.60   ,25.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.4                                                        ,10     ,8.60   ,86.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.4                                                        ,25     ,8.60   ,215.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.5                                                        ,5      ,6.90   ,34.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo No.5                                                        ,25     ,6.90   ,172.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit Edmundo A.T.                                          ,3      ,11.90  ,35.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit Edmundo                                               ,10     ,11.00  ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit Edmundo                                               ,25     ,11.00  ,275.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit No. 2                                                 ,3      ,10.90  ,32.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit No. 2                                                 ,10     ,10.70  ,107.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit No.2                                                  ,25     ,10.70  ,267.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Petit Tubos A.T.                                            ,25     ,10.80  ,270.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Regata A.T.                                                 ,3      ,11.90  ,35.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Regata                                                      ,20     ,10.20  ,204.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Tubos A.T.                                                  ,3      ,15.60  ,46.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo Tubos A.T.                                                  ,25     ,15.60  ,390.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Montecristo 520 Ed.Lim. 2012                                            ,10     ,45.00  ,450.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged Trinidad Robusto Extra 2007                                        ,3      ,40.00  ,120.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Trinidad Coloniales                                                     ,5      ,14.40  ,72.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Trinidad Fundadores                                                     ,24     ,21.90  ,525.60€ ,category-cuban-cigars   ,cuban-cigars              ,
Trinidad Reyes                                                          ,5      ,9.90   ,49.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Trinidad Reyes                                                          ,24     ,9.90   ,237.60€ ,category-cuban-cigars   ,cuban-cigars              ,
Trinidad Ingenios Edition Limitada 2007                                 ,12     ,28.75  ,345.00€ ,category-cuban-cigars   ,cuban-cigars              ,
La Flor de Cano Selectos                                                ,25     ,3.60   ,90.00€  ,category-cuban-cigars   ,cuban-cigars              ,
El Rey del Mundo Choix Supreme                                          ,25     ,9.70   ,242.50€ ,category-cuban-cigars   ,cuban-cigars              ,
El Rey Del Mundo NL No. 1 Ed. Reg. Los Paises Bajos                     ,10     ,16.00  ,160.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged El Rey del Mundo Lonsdale 2001                                     ,25     ,11.80  ,295.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Saint Luis Rey Regios                                                   ,25     ,9.60   ,240.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Bolivar Coronas Junior                                                  ,25     ,6.50   ,162.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Bolivar Royal Coronas A.T.                                              ,10     ,11.60  ,116.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Bolivar Royal Coronas                                                   ,25     ,11.00  ,275.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Bolivar Libertador LCDH                                                 ,10     ,16.00  ,160.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Bolivar Poderosos Ed.Reg. Belux                                         ,25     ,21.60  ,540.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Bolivar Super Corona Ed.Lim. 2014                                       ,25     ,14.60  ,365.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Sir John Edicion Regionales Germany                               ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Double Coronas                                                    ,25     ,16.70  ,417.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Double Coronas                                                    ,50     ,16.70  ,835.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Punch A.T.                                                        ,10     ,13.50  ,135.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Punch                                                             ,50     ,11.90  ,595.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Serie d'Oro No.2 Ed. Lim. 2013                                    ,1      ,595.00 ,595.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Punch Royal ER Benelux 2009                                             ,25     ,14.20  ,355.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Diplomaticos Excelencia ER Cuba                                         ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Rafael Gonzalez Panatelas Extra                                         ,25     ,2.85   ,71.25€  ,category-cuban-cigars   ,cuban-cigars              ,
Rafael Gonzalez Perlas                                                  ,5      ,4.40   ,22.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Rafael Gonzalez Perlas                                                  ,25     ,4.40   ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Por Larranaga Montecarlo                                                ,25     ,4.40   ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Por Larranaga Panetelas                                                 ,25     ,3.10   ,77.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Por Larranaga Picadores                                                 ,25     ,8.60   ,215.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Por Larrañaga Opera Edicion Regionales Francia                          ,10     ,17.00  ,170.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged H. Upmann No. 2 2009                                               ,25     ,17.80  ,445.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged H. Upmann Royal Robusto LCDH 2012                                  ,10     ,13.00  ,130.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Connoisseur A                                                 ,25     ,13.10  ,327.50€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Connoisseur No.1                                              ,25     ,10.40  ,260.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Coronas Junior A.T.                                           ,25     ,5.20   ,130.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Coronas Major A.T.                                            ,25     ,6.50   ,162.50€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Half Coronas                                                  ,5      ,5.20   ,26.00€  ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Half Coronas                                                  ,25     ,4.40   ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 46 A.T.                                                ,3      ,13.70  ,41.10€  ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 46                                                     ,25     ,11.70  ,292.50€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 50 A.T.                                                ,3      ,15.60  ,46.80€  ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 50                                                     ,10     ,14.30  ,143.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 50                                                     ,25     ,14.30  ,357.50€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 50                                                     ,50     ,14.30  ,715.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Magnum 56 EL 2015                                             ,25     ,21.12  ,528.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Majestic                                                      ,25     ,4.40   ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann No.2                                                          ,25     ,11.90  ,297.50€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann N°2 Reserva                                                   ,20     ,62.50  ,1250.00€,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Robusto Ed.Lim. 2012                                          ,25     ,19.00  ,475.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Royal Robusto LCDH                                            ,10     ,11.90  ,119.00€ ,category-cuban-cigars   ,cuban-cigars              ,
H. Upmann Noellas Jar                                                   ,25     ,9.70   ,242.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Sancho Panza Belicosos                                                  ,25     ,11.50  ,287.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Brevas                                                   ,5      ,2.10   ,10.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Brevas                                                   ,25     ,2.10   ,52.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Cazadores                                                ,5      ,2.30   ,11.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Cazadores                                                ,25     ,2.30   ,57.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Conservas                                                ,5      ,2.20   ,11.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Conservas                                                ,25     ,2.20   ,55.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Cremas                                                   ,5      ,1.88   ,9.40€   ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Cremas                                                   ,25     ,1.88   ,47.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Petit Cazadores                                          ,5      ,1.56   ,7.80€   ,category-cuban-cigars   ,cuban-cigars              ,
Jose L. Piedra Petit Cazadores                                          ,25     ,1.56   ,39.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Aristocrats                                                    ,25     ,4.20   ,105.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Cabinet 8-9-8 Var.                                             ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Coronas Gordas Añejados                                        ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Culebras LCDH                                                  ,9      ,8.50   ,76.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas De Luxe A.T.                                                   ,10     ,6.50   ,65.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas De Luxe A.T.                                                   ,25     ,6.50   ,162.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Lusitanias                                                     ,25     ,17.70  ,442.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Lusitanias                                                     ,50     ,17.70  ,885.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Mille Fleurs                                                   ,10     ,4.40   ,44.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Mille Fleurs                                                   ,25     ,4.40   ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Presidentes                                                    ,25     ,10.40  ,260.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No. 5 A.T.                                             ,3      ,11.90  ,35.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No. 5                                                  ,10     ,11.00  ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No. 5                                                  ,25     ,11.00  ,275.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No. 6                                                  ,20     ,8.30   ,166.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No.4 A.T.                                              ,3      ,13.70  ,41.10€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No.4                                                   ,10     ,11.60  ,116.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D No.4                                                   ,25     ,11.60  ,290.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie E No.2                                                   ,5      ,12.90  ,64.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie E No.2                                                   ,25     ,12.90  ,322.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie P No.2 A.T.                                              ,3      ,15.60  ,46.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie P No.2                                                   ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Shorts                                                         ,50     ,6.70   ,335.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas C3 Ed. Lim. 2012                                               ,10     ,24.50  ,245.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Seleccion Privada Ed.Lim. 2014                                 ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Serie D Especial Ed.Lim.2010                                   ,10     ,25.00  ,250.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Partagas Lusitanias Gran Reserva Cosecha 2007                           ,15     ,100.00 ,1500.00€,category-cuban-cigars   ,cuban-cigars              ,
Quai d'Orsay Coronas                                                    ,25     ,9.60   ,240.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cuaba Diademas                                                          ,5      ,28.10  ,140.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cuaba Divinos                                                           ,25     ,6.50   ,162.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cuaba Exclusivos                                                        ,25     ,9.90   ,247.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cuaba Generosos                                                         ,25     ,7.70   ,192.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cuaba Tradicionales                                                     ,25     ,7.20   ,180.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Brevas                                                         ,25     ,2.65   ,66.25€  ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Favoritos                                                      ,5      ,3.38   ,16.90€  ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Favoritos                                                      ,25     ,3.38   ,84.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Londres Extra                                                  ,25     ,2.80   ,70.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Nacionales                                                     ,25     ,3.10   ,77.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Panetelas                                                      ,25     ,2.55   ,63.75€  ,category-cuban-cigars   ,cuban-cigars              ,
Quintero Petit Quintero                                                 ,25     ,2.08   ,52.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Aged Combinaciones Seleccion Piramides 2007                             ,5      ,32.00  ,160.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged Combinaciones Seleccion Robusto 2007                               ,5      ,30.00  ,150.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Combinaciones Seleccion Piramides                                       ,5      ,21.60  ,108.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Combinaciones Seleccion Robustos                                        ,5      ,18.80  ,94.00€  ,category-cuban-cigars   ,cuban-cigars              ,
La Gloria Cubana Medaille D'Or N°4                                      ,1      ,225.00 ,225.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged La Gloria Cubana Tainos 2001                                       ,10     ,35.00  ,350.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Los Tres Romeos                                         ,3      ,7.00   ,21.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Belicosos                                               ,25     ,12.40  ,310.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Cazadores                                               ,25     ,9.60   ,240.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Cedros de Luxe No.1                                     ,25     ,11.90  ,297.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Cedros de Luxe No.2                                     ,25     ,10.20  ,255.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Cedros de Luxe No.3                                     ,25     ,8.30   ,207.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Churchills A.T.                                         ,10     ,17.70  ,177.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Churchills A.T.                                         ,25     ,17.70  ,442.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Julieta AT                                              ,5      ,5.20   ,26.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Mille Fleurs                                            ,10     ,4.40   ,44.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Mille Fleurs                                            ,25     ,4.40   ,110.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Petit Churchills                                        ,25     ,9.00   ,225.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Petit Coronas                                           ,25     ,7.70   ,192.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Petit Julietas                                          ,5      ,4.20   ,21.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Petit Julietas                                          ,25     ,4.20   ,105.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.1 A.T.                                         ,3      ,6.50   ,19.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.1 A.T.                                         ,25     ,6.50   ,162.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.2 A.T.                                         ,3      ,6.10   ,18.30€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.2 A.T.                                         ,5      ,6.10   ,30.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.2 A.T.                                         ,25     ,6.10   ,152.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.3 A.T.                                         ,3      ,5.40   ,16.20€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.3 A.T.                                         ,10     ,5.40   ,54.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Romeo No.3 A.T.                                         ,25     ,5.40   ,135.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Short Churchills A.T.                                   ,3      ,13.10  ,39.30€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Short Churchills                                        ,10     ,11.20  ,112.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Short Churchills                                        ,25     ,11.20  ,280.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Sport Largos                                            ,25     ,3.80   ,95.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Wide Churchills AT                                      ,3      ,13.40  ,40.20€  ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Wide Churchills                                         ,10     ,12.60  ,126.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Wide Churchills                                         ,25     ,12.60  ,315.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Pirámides Añejados                                      ,25     ,17.70  ,442.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Romeo y Julieta Cedros de Luxe LCDH                                     ,10     ,13.20  ,132.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Ramon Allones Gigantes                                                  ,25     ,16.00  ,400.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Ramon Allones Small Club Coronas                                        ,25     ,5.90   ,147.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Ramon Allones Specially Selected                                        ,25     ,10.30  ,257.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Ramon Allones Specially Selected                                        ,50     ,10.30  ,515.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged Ramon Allones Superiores LCDH 2012                                 ,10     ,10.90  ,109.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Ramon Allones Club Allones EL 2015                                      ,10     ,16.00  ,160.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Vegas Robaina Don Alejandro                                             ,25     ,18.40  ,460.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Vegas Robaina Famosos                                                   ,25     ,11.00  ,275.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Vegas Robaina Unicos                                                    ,25     ,14.60  ,365.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Juan Lopez Petit Coronas                                                ,25     ,6.90   ,172.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Juan Lopez Seleccion No.1                                               ,25     ,10.70  ,267.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Juan Lopez Seleccion No.2                                               ,25     ,10.40  ,260.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Juan Lopez Don Juan Ed. Reg. Benelux                                    ,25     ,14.60  ,365.00€ ,category-cuban-cigars   ,cuban-cigars              ,
San Cristobal El Morro                                                  ,25     ,16.40  ,410.00€ ,category-cuban-cigars   ,cuban-cigars              ,
San Cristobal El Principe                                               ,25     ,6.50   ,162.50€ ,category-cuban-cigars   ,cuban-cigars              ,
San Cristobal La Fuerza                                                 ,25     ,12.60  ,315.00€ ,category-cuban-cigars   ,cuban-cigars              ,
San Cristobal Torreon LCDH Exclusive Jar                                ,1      ,750.00 ,750.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Vegueros Entretiempos                                                   ,4      ,6.65   ,26.60€  ,category-cuban-cigars   ,cuban-cigars              ,
Vegueros Mananitas                                                      ,4      ,4.80   ,19.20€  ,category-cuban-cigars   ,cuban-cigars              ,
Vegueros Mananitas                                                      ,16     ,4.80   ,76.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Vegueros Tapados                                                        ,4      ,6.30   ,25.20€  ,category-cuban-cigars   ,cuban-cigars              ,
Vegueros Tapados                                                        ,16     ,6.30   ,100.80€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged Cohiba Magicos Maduro 2007                                         ,10     ,39.50  ,395.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba BHK 52                                                           ,10     ,39.50  ,395.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Coronas Especiales                                               ,5      ,18.40  ,92.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Esplendidos                                                      ,3      ,32.30  ,96.90€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Esplendidos                                                      ,25     ,32.30  ,807.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Exquisitos                                                       ,5      ,11.50  ,57.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Exquisitos                                                       ,25     ,11.50  ,287.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Genios Maduro                                                    ,10     ,27.10  ,271.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Genios Maduro                                                    ,25     ,27.10  ,677.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Lanceros                                                         ,5      ,22.40  ,112.00€ ,category-cuban-cigars   ,cuban-cigars              ,
